term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
westerse,eng-30-05793554-n,"['voet', 'sociaal', 'berusten', 'hoeksteen', 'christendom', 'pijler', 'samenleving', 'moeder', 'stevig', 'grondslag', 'gebouwd', 'maatschappij', 'datgene', 'zekerheid', 'drees', 'ons', 'substantie', 'basis', 'fundament', 'uitgangspunt', 'leggen', 'gronden', 'westers', 'verzorgingsstaat', 'beginsel', 'waarop', 'initia', 'ingreep', 'financieel', 'ondergrond']",0.699114161720615,0.7807688035187449,0.7903373174558987
westerse,gedijen-v-2,"['westers', 'persoon', 'maatschappij', 'gedijen', 'slechten', 'goed']",0.7136394261397443,0.7759917072661476,0.7821448008968028
westerse,odwn-10-105865991-n,"['westers', 'bijeen', 'land', 'leider', 'rijk', 'industrie', 'komen', 'industrieland', 'zeef', 'washington', 'groot']",0.8213091254675022,0.7665323852182107,0.824397365195507
westerse,odwn-10-103668509-v,"['westers', 'regering', 'voorzichtig', 'uitzoeken', 'pols', 'rusland', 'standpunt', 'interesse', 'militair', 'ingrijpen', 'polsen', 'week', 'clinton', 'serviër', 'mening', 'bondgenoot', 'volgende']",0.6496811751987706,0.692469200833321,0.7121493116474341
westerse,eng-30-09907196-n,"['minister', 'westers', 'bijeenkomst', 'regering', 'europees', 'vlaams', 'regeringsleider', 'één', 'premier', 'federale', 'staatshoofd', 'hoofd', 'president']",0.5707828565400677,0.5767418626169145,0.6063191320984471
westerse,eng-30-07966140-n,"['westers', 'wereld', 'persoon', 'gemeenschap', 'maatschappij', 'moderne', 'groep', 'samenleving']",0.8789722564930339,0.7925579893800321,0.8551938948753605
westerse,odwn-10-100529782-n,"['westers', 'sjabloon', 'ijken', 'patroon', 'politiek', 'verwerping']",0.6872335749690236,0.792361765295396,0.7771631417886974
westerse,eng-30-10386312-n,"['outcast', 'india', 'lid', 'paria', 'uitstoten', 'verschoppeling', 'verworpene', 'drop', 'maatschappij', 'verworpeling', 'ons', 'persoon', 'afwijzen', 'verstotene', 'verstoten', 'out', 'westers', 'kaste', 'laag', 'uitvaller']",0.6031267898094999,0.6635060853349808,0.6692853946943134
westerse,eng-30-13941469-n,"['westers', 'welvaartspeil', 'land', 'hoog', 'levenspeil', 'welvaart', 'materieel', 'kost', 'hoogte', 'stijgen', 'laag', 'leven', 'niveau', 'levensstandaard']",0.7179516955086918,0.6887591193087593,0.742484405765626
westerse,eng-30-06158346-n,"['westers', 'voetnoot', 'faculteit', 'wijsbegeerte', 'ding', 'begrip', 'serie', 'heel', 'plato', 'leren', 'filosofie', 'whitehead', 'beweren']",0.6587863241661669,0.7178879330486282,0.7025222212860588
westerser,,,,,
wester,,,,,
westerste,,,,,
westerst,,,,,
westers,odwn-10-108925479-n,"['overmacht', 'westers', 'marionet', 'kapitalisme', 'macht', 'gelden']",0.7107666502702044,0.763520250079597,0.7683569753354361
westers,eng-30-05966958-n,"['westers', 'rationalisme', 'denken', 'bepalen', 'richting']",0.6794773700132297,0.8231598521667439,0.7922026619026119
westers,eng-30-00523645-v,"['verwestersen', 'westers', 'verwesteren', 'maken']",0.5916214199976451,0.6920434308883094,0.6676546408741505
westers,verwesteren-v-2,"['westers', 'verwesteren', 'sterk', 'stad', 'aziatisch']",0.773316725413424,0.6707498903529918,0.734874104736177
westers,eng-30-00523645-v,"['verwestersen', 'westers', 'verwesteren', 'maken']",0.5916214199976451,0.6920434308883094,0.6676546408741505
etniciteiten,,,,,
etniciteit,eng-30-04799133-n,['etniciteit'],0.807078509228195,0.8290908569888068,0.8234984683098374
homoseksualiteit,eng-30-00856847-n,"['sodomie', 'homoseksualiteit', 'homofiel', 'seksueel', 'geaardheid', 'gedrag', 'tegennatuurlijk']",0.9212385410482418,0.7713370222078975,0.9070479192837576
homoseksualiteit,eng-30-00858060-n,"['homoseksualiteit', 'zoöfilie', 'homofiel', 'seksueel', 'geaardheid', 'bestialiteit', 'homofilie']",0.8705382186673313,0.6752491644496624,0.8385550973779358
negers,odwn-10-101064198-n,"['ontstaan', 'soul', 'muzieksoort', 'neger']",0.6191941501130738,0.654890258874996,0.6826066229238846
negers,odwn-10-106512680-n,"['soulmuziek', 'ontstaan', 'muzieksoort', 'neger']",0.628198763677979,0.6750964788119018,0.6999671429924673
negers,spiritual-n-1,"['lied', 'geestelijk', 'spiritual', 'neger']",0.6487327264229574,0.5738645447463371,0.6438795822723826
negers,eng-30-06201908-n,"['negatief', 'neiging', 'partijschap', 'neger', 'ongegronde', 'feest', 'ontkennen', 'houden', 'mens', 'buitenlander', 'partijdigheid', 'bevooroordelen', 'vooringenomenheid', 'mening', 'vooroordeel', 'veel', 'vreemdeling']",0.6351162097075002,0.7526731222714804,0.7497839799133039
negers,odwn-10-106512680-n,"['soulmuziek', 'ontstaan', 'muzieksoort', 'neger']",0.628198763677979,0.6750964788119018,0.6999671429924673
negers,odwn-10-101064198-n,"['ontstaan', 'soul', 'muzieksoort', 'neger']",0.6191941501130738,0.654890258874996,0.6826066229238846
neger,eng-30-09636339-n,"['neger', 'zwarte', 'nikker', 'negeren', 'roetmop', 'moor']",0.8591462763501123,0.7277522826705007,0.8066496949512741
neger,eng-30-09638009-n,"['persoon', 'neger', 'zwarte', 'nikker', 'vrouw', 'negeren', 'huidskleur', 'roetmop', 'moor', 'vies', 'duivelin', 'donker']",0.9356144529089043,0.7093402373634176,0.8349207835586542
neger,eng-30-09638009-n,"['persoon', 'neger', 'zwarte', 'nikker', 'vrouw', 'negeren', 'huidskleur', 'vuil', 'moor', 'roetmop', 'vies', 'duivelin', 'donker']",0.8986595718193995,0.6781114892838316,0.798697311938221
neger,eng-30-09638009-n,"['persoon', 'neger', 'zwarte', 'nikker', 'vrouw', 'negeren', 'huidskleur', 'roetmop', 'moor', 'vies', 'duivelin', 'donker']",0.9356144529089043,0.7093402373634176,0.8349207835586542
neger,eng-30-09638009-n,"['persoon', 'neger', 'zwarte', 'nikker', 'vrouw', 'negeren', 'huidskleur', 'roetmop', 'moor', 'vies', 'duivelin', 'donker']",0.9356144529089043,0.7093402373634176,0.8349207835586542
neger,eng-30-09638009-n,"['persoon', 'neger', 'zwarte', 'nikker', 'vrouw', 'negeren', 'huidskleur', 'roetmop', 'moor', 'vies', 'duivelin', 'donker']",0.9356144529089043,0.7093402373634176,0.8349207835586542
bedienden,,,,,
bediendes,,,,,
bediend,odwn-10-105108812-v,"['café', 'bedienen', 'nooit', 'enz', 'dienst', 'bart', 'slechten', 'restaurant', 'cafe']",0.4488987330795329,0.40891572722947844,0.4619306209389027
bediend,eng-30-05892651-n,"['hoge', 'topsport', 'lichaam', 'stel', 'betamelijkheid', 'aanmerking', 'volgens', 'tafelen', 'menselijk', 'eerst', 'stellen', 'aantal', 'dienen', 'komen', 'dame', 'fietsen', 'voorwaarde', 'bedienen', 'eisen', 'voldoen', 'goed']",0.7844299716311499,0.6215927451218206,0.7843706208536634
bediend,odwn-10-109911010-n,"['bedienen', 'aanspreken', 'gerant', 'winkelbediende']",0.7771034177892847,0.6126989709877337,0.7616488835750547
bediend,odwn-10-106745436-v,"['hoeven', 'bedienen', 'wenk', 'knippen', 'vinger']",0.4845381426244227,0.49516558524200216,0.5016528661318899
bediend,odwn-10-105507584-n,"['bedienen', 'pedaal', 'gooien', 'emmeren', 'deksel', 'pedaalemmer']",0.40730917410463185,0.38836846222780885,0.4078837932217943
bediend,odwn-10-100555933-n,"['voet', 'bedienen', 'voetrem', 'remmen']",0.4517842123801269,0.3980953827497478,0.44558831762647455
bediend,odwn-10-100555933-n,"['voet', 'bedienen', 'voetrem', 'remmen']",0.4517842123801269,0.3980953827497478,0.44558831762647455
bediend,odwn-10-105507584-n,"['bedienen', 'pedaal', 'emmeren', 'deksel', 'pedaalemmer']",0.4771617588840825,0.4403029693282485,0.4777563511159187
bediende,eng-30-10053808-n,"['bedienen', 'ergens', 'kantoorbediende', 'kracht', 'loontrekker', 'personeelslid', 'werkneemster', 'arbeidster', 'winkelen', 'loondienst', 'vermogen', 'betaling', 'jong', 'tewerkstellen', 'werken', 'arbeidskracht']",0.8972099741284184,0.6195261146691838,0.873317104541538
